Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,1.779034695,2.095344707,1.695013424,1.405054133,1.476619176,0.884478635,0.497237547,0.401267155,0.635694422,0.951332233,2.120151366,4.207048066,0.905986176,0.623519206,0.964268101,0.901268293,1.25000631,0.502186066,0.513118381,0.49059472,0.474421276,3.468852664,0.843954988,-4.088356074,-5.007241111,-4.894897979,0.08891723,1.341107025,1.984464055,2.101467896,2.518679984,1.919184293,1.845690377,2.045541684,2.391486587,2.507793565,2.512748931,1.985216051,1.843449419,1.708034303,
Guam,GUM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,-0.392261466,0.792774316,0.110895727,0.097519114,-0.31169556,0.9197787,0.967302453,1.025753046,0.399343044,-1.78341022,1.226762555,0.507491554,-0.542420167,1.992020504,3.664892021,39.80923511,15.72330481,19.72544728,11.97181358,8.363977607,6.941311125,6.132141946,6.621039183,9.41532519,8.042724427,6.034928786,3.517855205,3.817188386,9.310438944,7.021155226,8.756935826,9.258305105,7.956052111,8.710092329,9.580655651,9.711827812,6.712837722,7.725068317,3.658116753,1.656008683,
High income,HIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.461522275,0.448609765,0.432736446,0.47749048,0.490948588,0.465941273,0.344843903,0.374634417,0.389052666,0.433435131,0.516220289,0.620242315,0.500938006,0.423981275,0.508762037,0.443777829,0.62949127,0.857426592,0.872797617,1.027434277,0.947565749,0.598659596,0.526417505,0.703346732,0.699636824,0.901358778,0.979290322,1.222727785,2.076750949,3.004294903,4.756665419,2.330173632,2.05765485,1.69461757,2.123330835,3.299261833,4.38891737,5.749571496,3.787270551,2.015375559,2.599369839,3.00841189,2.792720181,2.466522495,2.097535247,3.391164422,3.356799386,
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.742587027,14.82663356,41.065121,18.47173606,4.056439138,11.50504198,13.12493728,22.56050489,23.20071329,29.35811583,30.57063384,25.3569802,36.17476202,38.68402954,28.51437199,27.87752022,44.55079338,58.51491937,36.49298413,
Honduras,HND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,-0.111164814,0.622775801,0.38946589,0.533093757,0.681523728,1.252498362,0.226032731,-0.127682213,0.475288437,0.682482949,0.616149443,0.755598307,0.787711687,0.930764611,1.216506324,1.431197973,1.426752812,1.697928589,1.392021489,0.766802724,1.013880674,1.278428027,2.253325796,2.605510347,1.903035293,4.416902304,4.926818426,4.095057184,3.695331225,4.793037837,6.752245516,6.214406049,6.618787693,7.876878447,8.707925258,3.389872002,3.060965495,5.886801112,5.761663444,5.779649174,6.550077473,6.31674263,5.246750036,
Heavily indebted poor countries (HIPC),HPC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.789311531,,0.55007897,0.731302129,0.679287954,0.933716295,0.986255428,0.613860547,0.930872415,0.823852631,0.87441771,0.944480632,0.592351542,0.322075519,0.349352801,0.697883578,-0.010974237,0.553578756,0.612359822,0.949127437,0.662937942,0.404631431,0.261936209,0.983983216,1.087478336,1.416100999,1.527906146,2.502676647,3.028744435,3.777836315,2.670303615,3.189188213,3.715450665,3.80254509,3.402578745,3.37433794,3.5441254,4.261570132,4.60092109,3.829924961,4.541245792,5.18154962,5.49399849,5.532850497,4.483543474,4.43140328,4.309467495,
Croatia,HRV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48264809,2.080107773,2.271571766,3.699375669,6.21024354,4.853347868,4.225770552,3.54838051,5.269253836,3.110282898,3.950817898,6.538759448,7.600495129,7.36058165,5.101526486,2.386823306,2.277754251,2.593772173,1.622488896,6.937337268,0.324944066,3.676078506,
Haiti,HTI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051819992,-0.097468915,-0.149074634,-0.129176966,0.26303505,0.141013767,0.119798171,0.288944097,0.72224312,0.335117288,0.122342933,0.16416133,0.466168005,0.166774032,0.603198401,3.376642332,1.265861143,0.455063921,0.84241387,2.687789865,1.583113282,1.977132058,1.915627421,1.128030219,1.211279831,1.307549843,
Hungary,HUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207781227,3.819670705,5.856852903,2.65077265,10.34955508,7.048758623,8.785759156,6.854560089,6.726955203,5.80781299,7.541286488,5.380383727,4.872571389,4.360764311,7.524515088,16.20077863,50.50475212,47.47705642,-2.272043822,-15.98921955,7.462726101,8.305308382,-2.789708086,9.196772796,-4.314963473,54.61486382,
IBRD only,IBD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.618425388,0.373060216,0.481683962,0.614904797,0.601243053,0.640307319,0.752284016,0.577116285,0.505653403,0.46957649,0.527396778,0.453614374,0.429140413,0.726087973,0.754301753,0.671689727,0.978471904,1.153669761,1.558369177,1.940008621,1.95621778,2.223307646,2.770648584,2.87657929,3.107884554,2.72320638,2.82230935,2.601968295,2.442521297,2.856692495,3.205316379,3.580910097,3.953128578,3.715433857,2.587891649,3.108258285,3.096044544,2.637316859,2.715352583,2.485316632,2.489270818,2.183782883,
IDA & IBRD total,IBT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.640693463,0.425967746,0.507903484,0.621537261,0.601697273,0.565897208,0.740256378,0.568489227,0.49833276,0.458929951,0.540899636,0.434229763,0.452281123,0.719221131,0.821181363,0.674404367,0.961525536,1.135199263,1.558973086,1.919954777,1.925732812,2.182503168,2.712573336,2.814773637,3.035879159,2.64835915,2.753024011,2.566001442,2.429334129,2.813601507,3.178024226,3.548631534,3.944295154,3.726168112,2.623014812,3.088632828,3.110357251,2.661559303,2.721441785,2.474523719,2.48457193,2.18218931,
IDA total,IDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.121004839,,0.934933778,1.095608613,0.621886372,0.770231093,0.754713908,0.676560784,0.667024286,0.604663504,0.087737631,0.652816637,0.495545659,0.428326468,0.351978571,0.675928759,0.235662914,0.681321843,0.651854043,1.517814913,0.706413089,0.772501453,0.900473143,1.56733386,1.599497667,1.45162613,1.559756044,1.805153645,1.869525671,1.993396112,1.603060706,1.750542545,2.072788633,2.248844003,2.212681102,2.784497915,3.092009104,3.8111661,3.895076994,3.177401977,2.801992862,3.32799282,3.020698692,2.808934005,2.326477565,2.422983459,2.160723843,
IDA blend,IDB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.460788286,1.487122032,1.607465357,1.848532786,0.928727138,1.120269455,0.752326411,0.843205359,0.538731511,0.684346629,-0.280681431,0.827433207,0.703011466,0.927623148,0.515331507,1.275984649,0.462583322,1.156769261,0.877571424,2.337278803,0.956849621,1.099575205,1.17582136,2.021186974,2.276947554,1.941615035,2.076872693,1.972121619,1.889882665,1.847865873,1.241608352,1.115702906,2.102764254,1.8553136,1.556226465,3.091627616,3.189621924,3.822468276,3.639849705,3.283869552,2.049943281,2.410902906,1.744038549,1.465698439,1.250393234,0.943964396,0.651847803,
Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0.146067944,0.234389462,0.33836045,0.245722083,0.341372211,0.303068719,0.476224259,0.641735415,0.67816886,0.967163949,1.19352008,1.303610859,1.1911987,1.119773103,2.019373182,2.55858971,2.03601315,-0.236953324,-1.251564348,-2.589810922,-1.742876178,0.069643846,-0.238799688,0.693364994,2.73883974,1.265999141,1.505561096,1.715303675,0.848968764,2.025179138,2.302984285,2.309780327,2.551356334,2.819972605,2.296543642,0.444318873,
IDA only,IDX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.330895495,0.504040643,0.352067227,0.513546665,0.756942852,0.525743156,0.792207317,0.531716377,0.477766242,0.46406238,0.279109769,-0.038552561,0.206978769,0.208170275,0.06566973,0.317221305,0.48643863,0.906827034,0.522866555,0.529165909,0.672259186,1.235377029,1.060743417,1.044656757,1.135858657,1.673554272,1.854469468,2.103836393,1.870334384,2.209307019,2.050507636,2.545456543,2.733551252,2.53298517,3.005143816,3.801486549,4.128669248,3.086810695,3.607464003,4.332462542,4.449412937,4.300968143,3.529281131,3.955055419,3.59975021,
Isle of Man,IMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,-0.010628169,-0.007604007,-0.030083406,0.01335363,0.032176041,0.043059214,0.048148456,0.036397108,0.002618983,0.00919131,0.046244655,0.047923052,0.077119938,0.031182439,0.086308037,0.074736972,0.027593624,0.097238944,0.199720325,0.301406511,0.603030361,0.625827257,0.871838424,0.633739715,0.479034915,0.77555818,1.070660341,1.025248066,0.614080764,0.775952192,0.898676912,2.176329406,2.100365807,3.656950691,2.687536065,1.653785022,2.002065552,1.312934337,1.516275965,1.698769519,2.105852937,1.96389782,
Not classified,INX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0.647550035,1.665810137,1.824426379,1.209712244,2.558790273,1.83563998,1.315570162,0.98309879,1.125605554,0.815981999,0.60287082,0.768531681,-0.140510061,0.262772271,0.242039293,0.216597842,1.271016793,2.721859943,2.575140371,2.136354451,1.466478658,2.089677002,3.450087928,3.311593468,12.24958507,18.56561858,25.53841924,8.771371671,23.0390774,13.64141081,-5.670921098,22.21984224,9.514137225,22.20717388,8.45704388,22.82381564,17.0143763,9.900871468,18.15902156,20.8698246,33.61718159,70.01082583,25.97060819,
"Iran, Islamic Rep.",IRN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.255096343,0.47481024,0.53167106,2.073355943,0.700078676,0.95487847,-0.149275673,0.428895129,1.165546465,0.181819434,0.085744011,0.028079794,-0.108051881,-0.050215791,0.026306914,-0.021172845,-0.053774713,-0.229557503,0.049196369,-0.016116669,-0.289993218,,,0.325601197,0.002783908,0.017631338,0.021593979,0.046524218,0.021763395,0.030742623,0.176632889,0.321660451,2.736114981,1.874034426,1.598213512,1.275850911,0.87027712,0.576707018,0.487596567,0.720530462,0.749168626,0.732941914,0.778443337,0.652513497,0.484606906,0.531260847,0.804818063,
Iraq,IRQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.027729414,-0.004656762,-0.002187733,-0.127571695,-0.076670852,-0.333766349,0.007603567,0.022129101,0.001262505,0.004257406,0.002864863,0.010722188,0.005681377,0.003621131,-0.010063563,0.000807705,0.004137695,0.023335165,0.000383981,0.004067557,0.000233481,,,,,,,,,,,,,,0.819047736,1.03153064,0.587961734,1.09387601,1.409960014,1.431387929,1.00796494,1.120863398,1.559625972,2.186846637,2.037857749,1.846078885,0.085369906,
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.267361026,0.188633596,0.319863314,0.107761265,0.65414623,1.505035171,1.107397714,-0.839151686,0.474405392,0.784466771,0.211327534,0.043123709,-0.240396801,-0.479114959,0.339564702,0.265051804,-0.182537407,0.003367304,-0.021310289,-0.129659158,1.111210732,1.945936978,1.768354625,0.732269427,1.734399197,2.006436137,0.999011418,2.966672904,5.51192891,18.53478222,22.74540306,32.27126397,6.823476912,0.493425809,1.938789889,7.543344949,7.203055676,3.053166896,4.463456554,6.826661723,-5.899353032,
Israel,ISR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.695462932,0.849605008,1.299663684,1.316050964,0.514256853,0.293086417,0.30968167,0.466436711,0.231643234,0.051150419,0.211140181,0.447422013,0.076546956,0.252578558,0.307048785,0.408458822,0.420731042,0.547300536,0.533559453,0.321562528,0.255988617,0.511770877,0.778687356,0.796396361,0.511661052,1.345681359,1.270583873,1.424102824,1.498026838,3.541260198,6.080959559,1.355177265,1.307101783,2.618532193,2.175716547,3.382213289,9.349735869,4.923206083,4.760092253,2.221055823,2.989903809,3.307360784,3.504632675,4.048765082,1.961273325,3.790149203,3.745962349,
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.552250022,0.442629166,0.465438335,0.379588761,0.299885595,0.284349522,0.048520409,0.439427709,0.151589209,0.105878577,0.121210092,0.262537621,0.144923413,0.269391612,0.302591867,0.23777143,-0.026909251,0.519835885,0.765351359,0.233981359,0.544512212,0.193274924,0.235940449,0.353176586,0.200730074,0.413549174,0.270899349,0.298604159,0.208053914,0.556068005,1.154043175,1.279676598,1.359400888,1.245687658,1.116981883,1.985132053,2.932354168,2.995266538,-0.397381532,0.758499235,0.467633055,1.513143765,0.001679455,0.916716928,0.79136233,0.725794874,0.987246056,
Jamaica,JAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,-0.020229195,-0.298489331,-1.005880532,-1.088644531,1.033809893,-0.386027624,-0.479727958,-0.516675334,0.513994348,-0.428525893,-0.166995443,1.624587838,-0.313454179,1.296263067,3.002902253,3.271747197,4.032974381,1.602957785,2.642698913,2.55048842,2.824222165,2.728740099,4.233623461,5.95400152,4.699096776,6.343586583,4.578013263,7.271699911,5.510462928,5.693308744,7.075225783,6.331069966,10.06390973,4.029998517,1.408282447,1.196386689,2.792762356,3.816099544,4.188806494,6.519949634,6.601570342,
Jordan,JOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.071014126,0.225753649,0.570406255,1.881214431,-0.440706067,0.535648481,2.168142766,0.806028627,0.865225677,3.211491004,1.269761565,0.708572638,1.560144093,0.49959513,0.35545786,0.584679276,0.378062765,-0.031978747,0.904969708,-0.273635204,0.766711429,-0.598456627,0.045765486,0.197817834,0.223931945,4.980975651,3.918115242,1.938482198,10.79447161,3.048547532,2.48603227,5.364709274,8.209450192,15.76406349,23.53737248,15.32469173,12.86521013,10.13045882,6.38929091,5.152714171,5.005129165,5.794505754,6.080091473,4.265437508,3.981073802,
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.002786694,0.000991678,0.022866322,0.025461653,0.015631315,0.038941688,0.033269936,-0.00076351,0.045527881,0.010902702,0.046184561,-0.015791481,-0.03400958,0.05660432,0.035932644,0.070808127,0.002657489,0.018579217,0.000721805,0.004295694,0.072486306,0.081043954,0.269797913,0.218682871,0.114464574,0.280851696,0.197305674,0.156338846,0.114808557,-0.052907509,0.479068377,0.488791043,0.233713959,0.130541249,-0.013816039,0.008817409,0.206536579,0.40736926,0.127433093,0.706550896,
Kazakhstan,KAZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40149453,5.431238018,3.104347984,4.732430888,5.40518497,5.961400568,5.201659067,9.406776135,7.492466116,12.71548747,10.50669237,8.053698563,13.01285892,4.457111444,9.396053649,11.41903282,12.60393246,12.38058622,5.036306283,7.14350879,6.561648211,4.23069801,3.262927062,3.347709164,12.36545347,
Kenya,KEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.860645654,0.416106402,0.298963712,0.689808849,0.787674536,0.526447731,1.334617501,1.258132158,0.648865948,1.347523818,1.086996806,0.206398349,0.202141562,0.397023829,0.173683868,0.470183987,0.45206802,0.494068886,0.004720678,0.750803531,0.665873829,0.231013008,0.077512889,2.532351134,0.103976797,0.467474289,0.902160126,0.473451365,0.188365603,0.402864464,0.872895972,0.040833358,0.210062253,0.548412532,0.286194264,0.113202055,0.196219537,2.281243174,0.266291327,0.314027177,0.445165309,3.457344567,2.737746959,2.030633395,1.336045266,0.971849426,0.557727076,
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493024819,2.271138678,5.785004738,2.584742847,4.741314847,6.636141592,3.55569212,-0.172310486,0.32828619,0.290349126,2.373336345,7.933800973,1.730120209,6.422443743,5.467872701,7.334537906,4.037844056,8.393280544,11.31528984,4.911331225,8.727543175,4.725390156,17.05944858,7.11878648,
Cambodia,KHM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13614124,2.46826429,4.382185009,8.372554207,5.915641749,7.781726634,6.602863776,3.237754226,3.676756427,3.056850915,1.751316579,2.461977045,5.993602794,6.64242251,10.03894968,7.874681055,8.925272448,11.938522,10.69780767,13.07289184,12.1150138,10.25375106,9.42367263,11.4256005,
Kiribati,KIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,-2.380920208,,0.682611079,0.33125572,0.652092465,0.598177923,0.438462694,0.752966646,0.900030964,0.852277439,-1.640624335,0.786694945,0.688142591,0.809437101,0.758253013,0.673064238,0.654226712,1.073257195,-0.433392673,0.345983883,0.743372704,1.908493171,2.324020788,0.523681012,0.881838433,-0.911176904,3.829022905,-4.307572372,-0.196868791,-1.268810883,-0.070303407,0.690058675,0.495231806,1.137545172,
St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.476767978,1.138865156,2.607209417,15.86360002,6.256618692,7.543113609,7.346960738,11.83189912,7.923783305,22.04276128,23.37121841,10.21919656,5.461091779,5.51084576,5.529523975,6.830294674,11.03524726,5.506241742,8.747417208,14.80495957,22.88022786,19.13574835,16.51176867,16.23098485,11.09743975,17.12077036,17.35499843,19.95292965,24.07575871,18.07925775,16.49162343,14.5550887,12.58324302,14.05671738,19.28733993,15.04550874,9.284771185,
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.272000666,0.245654768,0.172144938,0.052577835,0.009233494,0.140834198,0.088719244,0.078713531,0.114081705,0.232864055,0.397794211,0.421738125,0.51486515,0.459006341,0.282263046,0.362197116,0.208055332,0.152238073,0.177566888,0.319313297,0.388798462,0.51016759,1.446205764,1.923427936,2.049273711,1.223576512,0.899001594,1.030093538,1.738101244,1.519055227,0.905507316,0.786235316,1.116272931,1.000282777,0.867739218,0.812748039,0.776565541,0.977830215,0.657080499,0.296804076,0.767166259,
Kuwait,KWT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.904319302,0.000257707,0.000224658,0.005547036,0.000922738,0.002079151,-0.003883741,0.009408782,0.004902938,0.005172549,0.002898191,0.004829053,-0.000417092,0.000191668,-0.027791479,0.033811167,-0.081156492,-0.028257512,0.078869259,0.015054221,0.030388906,0.007266918,0.177757141,0.05535232,4.02E-05,0.024644814,1.102913542,0.065160855,0.227676643,0.239924745,0.043222033,-0.319615405,0.009490495,-0.140178221,0.039961181,0.289492646,0.119453288,0.097291192,-0.004037938,1.051547476,1.130339826,2.115899294,1.650249066,0.82316154,0.298715728,0.248454514,0.263321101,
Latin America & Caribbean (excluding high income),LAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.750720682,0.470799228,0.630096272,0.707931996,0.800455717,0.827531662,0.996733416,0.851747352,0.783980573,0.621128292,0.873028043,0.587285294,0.381362463,0.779212447,0.690332818,0.693878262,0.900558754,1.111287701,0.86202481,1.557159519,1.563306775,2.075853768,2.942417653,3.343592848,4.294345979,3.609178615,3.387155954,2.949040933,2.204034085,2.887206176,2.720355602,2.231670598,3.263560068,3.062130253,1.968063284,3.032455396,3.24310343,3.017218334,3.005853241,2.948598292,3.561227399,3.526377505,
Lao PDR,LAO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-0.068450706,,,0.333911407,0.560187355,0.693192961,0.671148791,0.691607729,2.251932238,3.835174699,5.392573986,8.528709312,4.939863438,3.538570863,3.548348409,1.9576039,1.35157902,0.253176893,0.962969691,0.714895049,1.013321328,5.424761492,7.660971715,4.183937386,5.462074931,3.91153219,3.437366775,2.888479078,3.57276378,6.88281452,9.875808242,6.31062792,
Lebanon,LBN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75581692,8.237549526,6.975529146,14.24105903,9.061132352,12.32411015,12.27055988,13.73627798,14.82531049,13.54000246,11.13982933,7.827816633,7.092363637,5.783203715,6.077589534,4.75786535,5.262588187,
Liberia,LBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,17.68494369,-9.943108205,5.609919098,19.34008548,11.85119775,31.23716019,13.93889512,25.3264956,20.17315254,5.062231295,8.414535197,34.01595602,4.028088097,5.963260047,4.26646032,-1.902980116,-1.96203257,3.95764693,27.94471733,83.43380389,58.59521332,2.416666667,-4.85458613,-33.42892768,13.14674735,3.412462908,-82.89209536,72.26089895,52.92269188,58.00362155,3.93146697,1.593090211,0.515653775,89.47596154,15.87354785,15.05492935,17.85621045,17.81228913,33.35559628,11.06381961,34.99213602,84.94554032,37.25727456,35.97574107,35.77127368,35.44902337,21.5697287,
Libya,LBY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54983048,0.287244155,0.292470625,0.189688511,-0.253860828,-0.346404719,-0.400657026,-0.221233312,-0.469339737,-0.35597879,0.368432813,-0.389914244,0.707942488,0.544437835,1.077823452,2.192919977,3.755326186,6.944996129,4.718017988,2.175212642,2.385873758,,,,,,,
St. Lucia,LCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,14.8826055,20.17746154,20.97865108,21.11501342,22.74214129,14.50036661,5.070254003,5.513108777,7.045960385,5.011748203,4.687514648,4.486385185,6.408777119,9.25385548,11.23971108,7.221929893,5.942724225,5.420320182,5.113884999,2.780869964,7.064916864,11.30713084,10.71634502,6.854239117,7.906260964,6.940021553,12.91832083,8.567872175,8.224645021,20.62564338,21.28315613,12.57282555,11.59150226,8.777117114,6.706367542,5.272769283,5.605303907,3.062211359,5.744524155,5.758130373,
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.768962042,0.487754725,0.644508267,0.756758234,0.848043842,0.871617114,1.021163496,0.882180681,0.783212623,0.618972407,0.851264958,0.610629869,0.501357536,0.876339333,0.823973268,0.743308914,0.941573868,1.141658863,0.924402066,1.667509072,1.667931731,2.298584025,3.089181109,3.42038016,4.566003127,3.687889236,3.460680214,3.017098659,2.383545846,3.086683571,2.924345522,2.921837298,3.507564173,3.457299159,2.279821454,3.261416341,3.544563959,3.438913817,3.169253993,3.251154304,3.800868042,3.532707467,
Least developed countries: UN classification,LDC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.368005535,0.553418362,0.407206288,0.372600377,0.954511666,0.64012923,0.793906031,0.58420841,0.518776511,0.599322169,0.290569093,-0.1597578,0.23738893,0.507370978,0.214117201,0.353737212,0.590180092,1.139792932,0.213207466,0.984228268,1.030278998,1.43496806,0.79427635,1.122272419,1.046839345,1.662289551,2.340117543,3.263281297,1.94090446,3.217206016,2.916145817,4.079786154,3.336445299,1.852488152,2.471267311,2.791170343,3.311460681,2.747727104,2.405011213,2.957735074,2.761561616,2.699331257,2.969815983,4.186865956,3.403877498,
Low income,LIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.89944407,0.147697682,0.496005161,0.762212831,0.644163109,1.079974361,1.393569869,0.752144756,1.061893921,0.678968229,0.536660599,0.924705852,0.253580869,-0.357447653,0.276322603,0.230602366,-0.159581856,0.138014822,0.580504061,1.435881509,0.751544395,0.320676907,0.206867679,0.188509923,0.774594708,1.029264538,0.808311191,1.806289958,2.410692045,2.463970317,1.691885413,2.755013103,2.749065357,3.23868054,2.740646672,2.334777458,2.36592459,3.456268512,3.787983528,3.081298911,4.092535194,5.600117402,5.596908132,5.109102347,4.024982218,4.112037665,4.545931979,
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013063525,0.012661922,0.011746573,0.017387524,0.03916537,0.003764173,2.78E-05,-0.029688497,0.053944134,1.394269235,1.068684421,1.115631636,1.332999395,0.731028082,0.539629797,0.437605603,0.464045945,0.890492573,0.65520341,0.282532657,0.539742839,0.5371914,1.26379157,1.881082276,1.420195947,0.429753548,0.862545736,2.849579948,1.224592312,1.12676595,1.05898829,1.090991333,1.188277909,1.211327409,1.126677351,1.116107442,1.696262869,1.863973322,1.847530254,0.960390595,0.841873473,1.464052483,1.375209842,1.254815445,1.126094856,0.843119799,1.104356983,
